Cueanexo,id_Nivel_Educativo
180119800,3
180119900,2
180119900,3
180120000,3
180120100,3
180120300,2
180120300,4
180120300,3
180120400,1
180120400,3
180120400,2
180120500,3
180120500,2
180120800,4
180120800,2
180120800,3
180121200,4
180121200,3
180121400,3
180121400,2
180121400,4
180121600,7
180121600,6
180121800,6
180121900,3
180122200,4
180122200,5
180122400,1
180122400,2
180122500,1
180122500,2
180122700,1
180122700,2
180123300,4
180123400,3
180123400,4
180123400,2
180123900,2
180123900,1
180124300,4
180124300,2
180124300,3
180125300,1
180125300,2
180125800,4
180126100,4
180127800,4
180128000,6
180128500,4
180128500,2
180128500,3
180129000,4
180130900,3
180130900,2
180131500,2
180131503,2
180131504,2
180131506,2
180131507,2
180131600,2
180131601,2
180131604,2
180131605,2
180131611,2
180131612,2
180131613,2
180131800,2
180131800,3
180132000,3
180132000,2
180132600,3
180132800,3
180132900,2
180132900,3
180133100,1
180133100,2
180133200,2
180133200,1
180133300,2
180133300,1
180133400,1
180133400,2
180133500,1
180133500,2
180133900,2
180133900,1
180134000,1
180134000,2
180134100,1
180134100,2
180134300,2
180134300,1
180134500,2
180134900,4
180134900,5
180135000,4
180135000,5
180135200,4
180135800,3
180135900,3
180135900,2
180135900,4
180136100,3
180136200,3
180136400,2
180136400,3
180136500,2
180136600,2
180136700,1
180136700,2
180136900,2
180137000,5
180137000,4
180137100,2
180137100,4
180137100,3
180138000,2
180138600,6
180140400,5
180140400,4
180140700,5
180140700,4
180140800,5
180140800,4
180140803,4
180141100,6
180141104,6
180141105,6
180141106,6
180141200,6
180141204,6
180141205,6
180141300,6
180141302,6
180141400,6
180141401,6
180141402,6
180141403,6
180141404,6
180141500,6
180141501,6
180141600,6
180141900,6
180141903,6
180142000,6
180142001,6
180142300,4
180142300,5
180142600,6
180142602,6
180142700,6
180142800,4
180142900,5
180142900,4
180143000,6
180143000,7
180143001,1
180143001,2
180143200,4
180143300,2
180143400,2
180143401,2
180143403,2
180143404,2
180143405,2
180143406,2
180144200,3
180144400,2
180144500,1
180144500,2
180144600,2
180144600,1
180144800,4
180144800,5
180144900,2
180145000,4
180145100,6
180145101,6
180145200,5
180145200,4
180145400,2
180145400,1
180145500,2
180145500,3
180145800,4
180146100,6
180146200,5
180146200,4
180146400,3
180146500,2
180146500,1
180146600,6
180146603,6
180146603,7
180146604,6
180146604,7
180146605,6
180146606,6
180146700,6
180146701,6
180146702,6
180147100,4
180147100,5
180147200,4
180147300,4
180147400,4
180147401,4
180147402,4
180147403,4
180147500,3
180147700,6
180148000,4
180148100,4
180148500,2
180148500,3
180148600,4
180149500,4
180149700,4
180149800,4
180149900,4
180149902,4
180150000,4
180150100,4
180150200,5
180150200,4
180150300,5
180150300,4
180150600,3
180150700,3
180151400,5
180151400,4
180151600,6
180151700,3
180151700,2
180151900,2
180151900,1
180152100,4
180152100,2
180152100,3
180152600,3
180152700,4
180152800,4
180152900,3
180152900,2
180153000,2
180153000,3
180153100,3
180153200,3
180153200,2
180153400,4
180153700,4
180153800,3
180153900,4
180154300,3
180154500,5
180154500,4
180154900,2
180154900,3
180154900,4
180155000,4
180155100,4
180155100,5
180155200,4
180155500,6
180155800,4
180155900,4
180156100,3
180156200,3
180156300,3
180156500,3
180156600,4
180156700,5
180156700,4
180156800,5
180156800,4
180156900,3
180156900,2
180157000,5
180157000,4
180157100,4
180157100,5
180157200,4
180157200,5
180157300,5
180157300,4
180157400,2
180157400,1
180157500,2
180157501,2
180157502,2
180157600,2
180157601,2
180157700,2
180157800,2
180157801,2
180157802,2
180157803,2
180157900,2
180157901,2
180157902,2
180157903,2
180158000,2
180158001,2
180158002,2
180158003,2
180158100,2
180158101,2
180158200,2
180158300,2
180158400,2
180158500,2
180158600,2
180158700,2
180158800,2
180158900,2
180159000,2
180159100,2
180159200,2
180159200,3
180159400,2
180159401,2
180159402,2
180159403,2
180159404,2
180159500,2
180159501,2
180159600,2
180159601,2
180159602,2
180159603,2
180159604,2
180159605,2
180159607,2
180159700,2
180159701,2
180159702,2
180159703,2
180159704,2
180159800,2
180159801,2
180159802,2
180159900,2
180159901,2
180160000,2
180160001,2
180160100,2
180160101,2
180160200,2
180160201,2
180160202,2
180160203,2
180160300,2
180160301,2
180160400,2
180160401,2
180160402,2
180160403,2
180160404,2
180160500,2
180160501,2
180160502,2
180160503,2
180160600,2
180160601,2
180160602,2
180160603,2
180160604,2
180160700,2
180160701,2
180160800,2
180160801,2
180160802,2
180160803,2
180160900,2
180160901,2
180161000,2
180161001,2
180161002,2
180161003,2
180161100,2
180161101,2
180161200,2
180161201,2
180161202,2
180161203,2
180161204,2
180161300,2
180161301,2
180161302,2
180161303,2
180161304,2
180161400,2
180161401,2
180161402,2
180161403,2
180161404,2
180161407,2
180161500,2
180161501,2
180161600,2
180161602,2
180161603,2
180161700,2
180161701,2
180161800,2
180161801,2
180161900,2
180161901,2
180161902,2
180161903,2
180162000,2
180162001,2
180162002,2
180162003,2
180162100,2
180162101,2
180162102,2
180162103,2
180162200,2
180162206,2
180162300,2
180162301,2
180162302,2
180162303,2
180162400,4
180162500,2
180162501,2
180162502,2
180163000,4
180163100,3
180163200,3
180163400,5
180163400,4
180163700,2
180163701,2
180163702,2
180163703,2
180164100,4
180164300,2
180164301,2
180164302,2
180164303,2
180164400,4
180164600,6
180164600,4
180164800,1
180164800,2
180164900,3
180165000,7
180165000,6
180165002,7
180165002,6
180165003,7
180165003,6
180165004,6
180165200,4
180165300,4
180165301,4
180165400,2
180165400,3
180165600,3
180165600,2
180165800,6
180165900,6
180166300,4
180166400,4
180166401,4
180167800,4
180168100,1
180168100,2
180168800,4
180168800,5
180168900,4
180169000,4
180169100,6
180169101,6
180169102,6
180169200,4
180169300,5
180169300,4
180169400,4
180169500,4
180169500,5
180170000,4
180170800,4
180170900,4
180171000,4
180171100,4
180171200,4
180171900,4
180171900,5
180172200,2
180172400,2
180172401,2
180172402,2
180172403,2
180172500,2
180172501,2
180172502,2
180172600,2
180172601,2
180172602,2
180172603,2
180172604,2
180172605,2
180172606,2
180172607,2
180172608,2
180172700,2
180172701,2
180172702,2
180172703,2
180172704,2
180172705,2
180172706,2
180172707,2
180172800,2
180172801,2
180172802,2
180172803,2
180172804,2
180172805,2
180173000,7
180173000,6
180173100,2
180173101,2
180173102,2
180173103,2
180173104,2
180173105,2
180173106,2
180173107,2
180173108,2
180173300,2
180173301,2
180173302,2
180173303,2
180173600,6
180173700,5
180173700,4
180174000,2
180174100,2
180174101,2
180174102,2
180174200,2
180174300,2
180174301,2
180174400,2
180174402,2
180174500,2
180174501,2
180174502,2
180174503,2
180174504,2
180174505,2
180174506,2
180174600,2
180174700,2
180174701,2
180174800,2
180174801,2
180174802,2
180174803,2
180174804,2
180174805,2
180174806,2
180174900,2
180174901,2
180174902,2
180174903,2
180174904,2
180174905,2
180174906,2
180174907,2
180174908,2
180175000,2
180175001,2
180175002,2
180175003,2
180175004,2
180175005,2
180175006,2
180175007,2
180175008,2
180175009,2
180175100,2
180175101,2
180175200,2
180175201,2
180175202,2
180175204,2
180175300,2
180175301,2
180175302,2
180175303,2
180175304,2
180175305,2
180175306,2
180175400,2
180175401,2
180175402,2
180175403,2
180175404,2
180175405,2
180175406,2
180175500,2
180175501,2
180175502,2
180175503,2
180175504,2
180175505,2
180175600,4
180175600,5
180175800,4
180175800,5
180175900,2
180175900,1
180176000,2
180176001,2
180176002,2
180176003,2
180176004,2
180176005,2
180176006,2
180176100,4
180176200,4
180176300,4
180176400,6
180176401,6
180176500,6
180176502,6
180176502,7
180176503,6
180176504,6
180176600,6
180176601,6
180176602,6
180176700,4
180176800,6
180176802,6
180176803,6
180176804,6
180176900,4
180177100,6
180177100,7
180177300,6
180177301,6
180177302,6
180177600,3
180177700,2
180177700,3
180177800,6
180177900,4
180178100,2
180178101,2
180178102,2
180178103,2
180178104,2
180178105,2
180178106,2
180178200,3
180178300,2
180178301,2
180178302,2
180178303,2
180178400,3
180178500,3
180178600,2
180178700,4
180178800,4
180178900,4
180179000,2
180179000,1
180179300,4
180179600,4
180179700,4
180179701,4
180179900,4
180180100,4
180180100,3
180180100,2
180180200,3
180180200,2
180180200,1
180180300,2
180180300,3
180180400,6
180180500,4
180180500,5
180180600,4
180180700,2
180181500,6
180181500,7
180181800,6
180182100,4
180182101,4
180182102,4
180182400,4
180182500,4
180182900,6
180182901,6
180183000,6
180183100,3
180183200,2
180183400,4
180183400,5
180183600,2
180183700,4
180183800,2
180183900,2
180184000,2
180184300,2
180184300,1
180184500,4
180184600,4
180184700,4
180184800,2
180184801,2
180184802,2
180184803,2
180184804,2
180184805,2
180185200,6
180185300,4
180185300,6
180185400,4
180185400,5
180185500,4
180185600,4
180185700,4
180185800,2
180186100,4
180186500,4
180186700,4
180186800,4
180186900,2
180186900,1
180187000,4
180187100,4
180187300,4
180187400,4
180187500,4
180187600,3
180188000,4
180188000,5
180188100,4
180188300,4
180188400,4
180188700,2
180188800,4
180189000,1
180189000,3
180189000,2
180189100,5
180189100,4
180189200,4
180189400,4
180189400,5
180189500,6
180189700,4
180190000,2
180190200,4
180190600,6
180190700,2
180190800,4
180190900,4
180191300,4
180191400,4
180191600,4
180191700,3
180191800,2
180191900,4
180192000,4
180192100,4
189000100,4
189000100,5
220000100,1
220000100,2
220000101,2
220000200,3
220000300,2
220000400,3
220000400,2
220000600,4
220000700,3
220000800,3
220000900,3
220001200,2
220001300,2
220001400,3
220001700,3
220001800,3
220001900,2
220001901,2
220002200,3
220002300,6
220002400,3
220002600,3
220002601,3
220002700,4
220002900,3
220002901,3
220003100,2
220003100,3
220003200,2
220003200,3
220003300,2
220003500,2
220003500,3
220003800,4
220003801,4
220004100,4
220004200,3
220004300,2
220004301,2
220004600,2
220004700,2
220004700,1
220004800,2
220004800,1
220004900,3
220005000,2
220005100,3
220005200,3
220005300,3
220005301,3
220005600,2
220005600,3
220005700,3
220005900,3
220006000,4
220006100,2
220006200,3
220006400,3
220006500,3
220006700,3
220006800,2
220007000,2
220007100,2
220007100,3
220007200,1
220007200,2
220007400,3
220007600,2
220007600,3
220007601,3
220007700,2
220007900,2
220008000,2
220008000,3
220008001,2
220008001,3
220008200,3
220008300,3
220008400,2
220008400,1
220008600,4
220008800,3
220008900,2
220009000,3
220009200,2
220009300,3
220009300,2
220009400,3
220009500,2
220009500,3
220009600,3
220009900,3
220009901,3
220009902,3
220010200,3
220010300,3
220010300,2
220010500,3
220010500,2
220010501,3
220010503,3
220010900,3
220011100,2
220011100,3
220011200,2
220011200,3
220011201,3
220011300,3
220011300,2
220011301,3
220011400,3
220011600,3
220011800,3
220012000,3
220012002,3
220012003,2
220012003,3
220012100,3
220012200,2
220012400,2
220012401,2
220012600,3
220012700,3
220012800,3
220012900,3
220012901,3
220013400,3
220013600,2
220013601,2
220013800,3
220014100,2
220014101,2
220014102,2
220014300,2
220014400,6
220014500,3
220014600,3
220014700,2
220014800,2
220014900,2
220014901,2
220015400,6
220015401,6
220015402,6
220015403,6
220015404,6
220015405,6
220015406,6
220015600,4
220015600,5
220015700,3
220015900,3
220015900,2
220016000,2
220016000,3
220016100,3
220016101,3
220016200,3
220016300,2
220016300,3
220016400,3
220016400,2
220016500,3
220016500,2
220016600,3
220016700,2
220016700,3
220016900,3
220016900,2
220017000,3
220017100,3
220017101,3
220017102,3
220017200,3
220017300,3
220017500,3
220017503,3
220017700,3
220017800,2
220017800,3
220018000,2
220018000,3
220018002,3
220018003,3
220018100,2
220018101,2
220018200,3
220018300,2
220018300,3
220018301,2
220018301,3
220018400,4
220018401,4
220018402,4
220018403,4
220018600,3
220018700,2
220018700,3
220018800,2
220018800,3
220018900,3
220019100,4
220019200,3
220019201,3
220019500,4
220019600,3
220019600,2
220019700,2
220019800,3
220019800,2
220019801,3
220020100,3
220020101,3
220020102,3
220020200,3
220020300,2
220020300,3
220020301,3
220020303,3
220020400,2
220020500,2
220020500,3
220020502,3
220020700,4
220020701,4
220020703,4
220020800,3
220020801,3
220020802,3
220021000,3
220021200,3
220021200,2
220021201,3
220021202,3
220021300,2
220021300,3
220021301,3
220021400,2
220021400,3
220021500,3
220021501,3
220021600,3
220021601,3
220021700,3
220021800,3
220021803,3
220022000,3
220022001,3
220022100,2
220022100,3
220022200,3
220022200,2
220022300,2
220022300,3
220022400,4
220022500,3
220022501,3
220022501,2
220022502,3
220022600,2
220022600,3
220022700,2
220022700,3
220022800,3
220023000,3
220023001,3
220023100,3
220023500,2
220023500,3
220023501,3
220023502,3
220023800,3
220023801,3
220024000,3
220024100,3
220024101,3
220024102,3
220024103,3
220024300,3
220024301,3
220024400,2
220024401,2
220024402,2
220024403,2
220024404,2
220024500,2
220024500,3
220024502,3
220024600,2
220024600,3
220024601,3
220024602,3
220024700,2
220024700,3
220024900,3
220024900,2
220025000,3
220025000,2
220025100,3
220025300,3
220025301,3
220025302,3
220025400,3
220025401,3
220025402,3
220025405,3
220025700,3
220025800,3
220025801,3
220025900,3
220025901,3
220025902,3
220025903,3
220026000,2
220026000,3
220026100,3
220026101,3
220026102,3
220026200,4
220026200,5
220026300,3
220026300,2
220026600,3
220026602,3
220026603,3
220026604,3
220026605,3
220026900,4
220027000,3
220027200,4
220027300,3
220027500,3
220027501,3
220027700,2
220027701,2
220027702,2
220027800,3
220028400,3
220028500,2
220028500,3
220028600,2
220028700,2
220028701,2
220028800,4
220028800,5
220028900,3
220029000,3
220029000,2
220029100,3
220029200,3
220029200,2
220029300,3
220029400,6
220029401,6
220029403,6
220029500,2
220029500,3
220029700,3
220029700,2
220029800,2
220029800,3
220029900,2
220030000,2
220030100,3
220030300,3
220030400,2
220030400,3
220030500,3
220030600,3
220030601,3
220030700,3
220030700,2
220030701,3
220030800,3
220030801,3
220030900,2
220030900,3
220031000,3
220031000,2
220031100,3
220031100,2
220031200,2
220031200,3
220031300,3
220031301,3
220031400,3
220031400,2
220031401,3
220031500,3
220031500,2
220031600,3
220031700,3
220031800,3
220031900,3
220031900,2
220032000,3
220032200,3
220032300,3
220032500,3
220032501,3
220032600,3
220032800,3
220032900,2
220032901,2
220032902,2
220033200,3
220033201,3
220033300,4
220033400,2
220033400,3
220033500,3
220033700,3
220033800,2
220033801,2
220033802,2
220033900,6
220034000,3
220034100,3
220034102,3
220034200,3
220034300,3
220034400,3
220034401,3
220034600,3
220034600,2
220034800,2
220034800,3
220035100,2
220035100,3
220035101,3
220035200,3
220035200,2
220035201,2
220035201,3
220035202,3
220035300,3
220035300,2
220035301,3
220035500,3
220035600,2
220035600,3
220035602,3
220035603,3
220035700,3
220035800,3
220035900,2
220035900,3
220036000,2
220036000,3
220036100,3
220036200,3
220036300,3
220036301,3
220036500,3
220036500,2
220036600,2
220036600,3
220036800,2
220036800,3
220036900,2
220036900,3
220036901,3
220037000,3
220037000,2
220037100,3
220037300,3
220037400,3
220037500,3
220037501,3
220037600,3
220037601,3
220037700,2
220037700,3
220037800,3
220037900,3
220038000,3
220038100,3
220038100,2
220038300,2
220038300,3
220038500,3
220038500,2
220038600,3
220038700,3
220038701,3
220038702,3
220038800,3
220038900,2
220038901,2
220038902,2
220038903,2
220039000,2
220039001,2
220039100,3
220039200,2
220039400,3
220039700,3
220039900,3
220040100,2
220040100,3
220040200,3
220040300,3
220040400,2
220040400,3
220040500,3
220040700,3
220040700,2
220041000,3
220041000,2
220041100,3
220041200,3
220041300,2
220041300,3
220041400,3
220041500,2
220041500,3
220041600,3
220041700,2
220041700,3
220041900,3
220041901,3
220042000,6
220042100,2
220042101,2
220042103,2
220042300,3
220042300,2
220042301,3
220042400,3
220042400,2
220042401,3
220042600,3
220042601,3
220042800,3
220042900,2
220042901,2
220042902,2
220042903,2
220043000,4
220043001,4
220043300,2
220043400,2
220043500,2
220043600,3
220043600,2
220043700,2
220043700,3
220043800,3
220043800,2
220043801,3
220043900,2
220043900,3
220044000,3
220044100,3
220044300,2
220044301,2
220044400,3
220044400,2
220044500,3
220044600,3
220044700,2
220044701,2
220044900,2
220044900,3
220045000,2
220045000,3
220045100,3
220045101,3
220045102,3
220045103,3
220045300,2
220045400,4
220045600,3
220045700,3
220045800,2
220045900,4
220046100,3
220046100,2
220046101,3
220046200,3
220046300,3
220046301,3
220046500,3
220046800,2
220046900,3
220047000,3
220047100,2
220047200,2
220047200,3
220047300,3
220047300,2
220047500,2
220047501,2
220047502,2
220047600,3
220047700,2
220047700,3
220047900,3
220047900,2
220048000,3
220048001,3
220048100,3
220048101,3
220048102,3
220048300,3
220048400,2
220048400,3
220048600,2
220048600,3
220048601,3
220048700,3
220048700,2
220048701,3
220049100,3
220049100,2
220049101,3
220049102,3
220049400,3
220049500,3
220049600,3
220049700,3
220049800,3
220049900,2
220049900,3
220049901,3
220050000,3
220050000,2
220050001,3
220050100,3
220050100,2
220050200,3
220050700,3
220050900,3
220050900,2
220051000,2
220051000,3
220051100,2
220051101,2
220051102,2
220051103,2
220051104,2
220051200,4
220051201,4
220051300,2
220051300,3
220051400,3
220051500,3
220051500,2
220051502,3
220051503,3
220051600,3
220051600,2
220051601,3
220051700,3
220051700,2
220051800,6
220051900,2
220051900,3
220052100,3
220052100,2
220052101,3
220052200,3
220052300,3
220052300,2
220052400,2
220052400,3
220052401,3
220052500,2
220052500,3
220052600,3
220052700,3
220052800,3
220052800,2
220052803,3
220052900,3
220052901,3
220052902,3
220053000,3
220053000,2
220053001,3
220053100,3
220053200,3
220053201,3
220053202,3
220053300,3
220053302,3
220053400,3
220053400,2
220053600,6
220054000,3
220054001,3
220054100,3
220054400,3
220054600,3
220054600,2
220054700,3
220054701,3
220054702,3
220054900,2
220054900,3
220055100,2
220055100,3
220055101,3
220055300,4
220055300,5
220055500,3
220055600,3
220055600,2
220055900,3
220056000,2
220056000,3
220056100,3
220056100,2
220056101,3
220056200,2
220056200,3
220056201,3
220056400,3
220056401,3
220056402,3
220056403,3
220056404,3
220056500,3
220056500,2
220056800,4
220056800,5
220057000,3
220057000,2
220057200,3
220057200,2
220057300,3
220057400,3
220057401,3
220057500,3
220057500,2
220057600,4
220057604,4
220057800,3
220057900,2
220057902,2
220057904,2
220058000,2
220058000,3
220058100,3
220058300,2
220058300,3
220058301,3
220058400,2
220058400,3
220058500,3
220058600,2
220058600,3
220058700,3
220058701,3
220058800,3
220058900,3
220058901,3
220059000,3
220059000,2
220059100,3
220059100,2
220059102,3
220059200,3
220059300,3
220059400,3
220059500,3
220059600,4
220059700,3
220059701,3
220059900,3
220060000,3
220060200,3
220060300,2
220060301,2
220060302,2
220060303,2
220060304,2
220060305,2
220060500,3
220060501,3
220060600,3
220060600,2
220061300,4
220061500,2
220061600,6
220061700,2
220061700,3
220061800,2
220061800,3
220062000,2
220062100,3
220062300,2
220062300,1
220062500,3
220062700,3
220062700,2
220062800,3
220062900,2
220062900,3
220063100,3
220063101,3
220063103,3
220063500,3
220063900,3
220063901,3
220064000,3
220064200,3
220064200,2
220064201,3
220064300,3
220064400,3
220064400,2
220064401,3
220064402,3
220064500,3
220065000,3
220065000,2
220065200,3
220065300,6
220065301,6
220065400,3
220065500,3
220065600,3
220065700,3
220065700,2
220065701,3
220065800,3
220065900,3
220065900,2
220066100,3
220066101,3
220066200,3
220066300,2
220066300,3
220066400,3
220066402,3
220066500,3
220066600,2
220066700,4
220066800,2
220067000,3
220067100,2
220067101,2
220067200,3
220067300,3
220067400,2
220067400,3
220067500,2
220067500,3
220067501,2
220067501,3
220067600,3
220067600,2
220067602,3
220067700,2
220067700,3
220067800,3
220067800,2
220067900,3
220067900,2
220068000,3
220068100,3
220068200,3
220068300,3
220068400,4
220068401,4
220068500,6
220068700,3
220068800,3
220069000,3
220069000,2
220069100,3
220069200,3
220069400,2
220069500,2
220069600,2
220069700,2
220069701,2
220069800,2
220069900,2
220069900,3
220070000,3
220070200,3
220070201,3
220070300,2
220070300,3
220070400,3
220070500,3
220070500,2
220070700,3
220070800,3
220070900,3
220071000,2
220071100,3
220071200,2
220071300,3
220071600,3
220071700,2
220071700,3
220071800,2
220071800,3
220072000,2
220072002,2
220072100,2
220072200,3
220072500,2
220072600,3
220072700,3
220073000,3
220073000,2
220073300,3
220073300,2
220073600,3
220073601,3
220073601,2
220073602,3
220073700,2
220073700,3
220073800,3
220073900,2
220074000,2
220074100,3
220074300,3
220074400,3
220074500,2
220074500,3
220074501,3
220074600,3
220074600,2
220074900,2
220074900,3
220075100,3
220075200,3
220075201,3
220075400,3
220075500,2
220075500,3
220075501,3
220075800,3
220075900,3
220075900,2
220076000,3
220076000,2
220076100,3
220076200,3
220076300,3
220076400,2
220076400,3
220076500,3
220076700,2
220076700,3
220076800,3
220076900,3
220076900,2
220077000,3
220077100,2
220077100,3
220077200,3
220077300,3
220077300,2
220077500,2
220077500,3
220077600,3
220077700,3
220077700,2
220077800,3
220077800,2
220077900,2
220077900,3
220077901,3
220078100,3
220078200,2
220078200,3
220078300,3
220078300,2
220078301,3
220078400,3
220078500,2
220078500,3
220078600,3
220078700,2
220078700,3
220078800,2
220078800,3
220078900,3
220078900,2
220079000,3
220079300,3
220079400,2
220079500,3
220079900,2
220079900,3
220080000,2
220080100,4
220080200,4
220080300,3
220080400,3
220080700,3
220080800,3
220080900,3
220081000,3
220081100,3
220081200,3
220081300,3
220081400,3
220081500,3
220081600,3
220081700,3
220081800,3
220081900,3
220082200,3
220082400,2
220082401,2
220082402,2
220082403,2
220082500,3
220082501,4
220082600,4
220082900,3
220083400,2
220083400,3
220083500,2
220083500,3
220083700,3
220083800,3
220083800,2
220083900,3
220083900,2
220084000,2
220084000,3
220084200,3
220084300,5
220084300,4
220084400,4
220084500,3
220084600,3
220084601,3
220084700,3
220084900,3
220084901,3
220084902,3
220084903,3
220085000,3
220085000,2
220085100,2
220085400,3
220085500,3
220085600,3
220085600,2
220085700,2
220085701,2
220085800,2
220085801,2
220085802,2
220085900,3
220086000,3
220086100,2
220086100,3
220086200,3
220086300,4
220086400,3
220086500,3
220086600,3
220086602,3
220086800,2
220086800,3
220086900,3
220087000,3
220087000,2
220087200,3
220087300,3
220087400,3
220087401,3
220087500,3
220087600,3
220087601,3
220087800,3
220087900,2
220088000,3
220088000,2
220088100,3
220088200,3
220088200,2
220088400,2
220088401,2
220088500,2
220088600,3
220088700,4
220088800,3
220088900,4
220089000,4
220089100,4
220089100,5
220089200,3
220089400,3
220089500,4
220089600,4
220089700,5
220089700,4
220089800,3
220089900,6
220089900,7
220089901,6
220089901,7
220089902,6
220089902,7
220089903,7
220089903,6
220089904,7
220089904,6
220089905,6
220089905,7
220089907,7
220089907,6
220089908,7
220089908,6
220089909,6
220089909,7
220089910,6
220089910,7
220089911,7
220089911,6
220090000,3
220090100,2
220090101,2
220090101,1
220090200,3
220090300,3
220090400,3
220090500,4
220090600,3
220090700,4
220090800,4
220090800,5
220090900,4
220091000,3
220091100,4
220091200,6
220091201,6
220091202,6
220091300,3
220091301,3
220091302,3
220091400,6
220091500,4
220091500,2
220091500,1
220091600,3
220091600,2
220091601,2
220091601,3
220091700,3
220091800,2
220091800,1
220091801,2
220091900,3
220092000,3
220092000,2
220092100,2
220092100,3
220092101,3
220092200,3
220092300,1
220092300,3
220092300,2
220092400,3
220092500,3
220092700,3
220092800,3
220092900,3
220093000,4
220093100,3
220093200,4
220093300,3
220093400,4
220093500,4
220093700,4
220093800,4
220093900,3
220094200,3
220094300,4
220094500,3
220094600,4
220094700,3
220094800,3
220094900,3
220095000,4
220095100,3
220095300,2
220095300,1
220095400,3
220095500,2
220095501,2
220095600,2
220095600,3
220095700,3
220095700,2
220095800,3
220095900,3
220096200,2
220096202,2
220096300,3
220096400,3
220096500,4
220096600,2
220096600,3
220096800,3
220096900,4
220097000,4
220097200,3
220097300,3
220097400,4
220097400,5
220097600,3
220097700,3
220097800,4
220097900,2
220097900,3
220098100,3
220098101,3
220098200,2
220098201,2
220098202,2
220098300,4
220098400,3
220098401,3
220098900,3
220099000,4
220099100,3
220099200,4
220099201,4
220099300,4
220099300,5
220099600,2
220099600,3
220099700,3
220099700,2
220099900,3
220100100,4
220100300,3
220100500,3
220100600,3
220100700,3
220100800,4
220100900,3
220101100,1
220101100,2
220101200,2
220101300,4
220101400,4
220101500,4
220101501,4
220101600,6
220101601,6
220101700,4
220101800,4
220101801,4
220101900,4
220102000,4
220102100,4
220102200,3
220102201,3
220102300,2
220102400,2
220102400,3
220102500,3
220102600,3
220102600,2
220102700,3
220102800,3
220102802,3
220102900,3
220102900,2
220103000,3
220103200,2
220103300,4
220103300,5
220103400,5
220103400,4
220103500,4
220103600,5
220103600,4
220103700,4
220103701,4
220103702,4
220103800,2
220103900,3
220103901,3
220104000,3
220104000,2
220104200,3
220104300,2
220104300,3
220104302,3
220104500,3
220104700,2
220104700,3
220104800,2
220104800,3
220104802,3
220104900,3
220105000,3
220105001,3
220105100,3
220105101,3
220105200,4
220105300,3
220105500,4
220105600,3
220105601,3
220105700,3
220105701,3
220105800,3
220105900,3
220105901,3
220105902,3
220106000,2
220106001,2
220106002,2
220106200,3
220106300,3
220106400,3
220106500,3
220106600,2
220106600,1
220106601,2
220106700,3
220106800,3
220106900,3
220107000,3
220107001,3
220107200,3
220107200,2
220107300,3
220107400,3
220107500,3
220107600,6
220107700,6
220107701,6
220107704,6
220107800,3
220107900,3
220108000,2
220108001,2
220108002,2
220108100,3
220108400,3
220108500,3
220108600,3
220108700,3
220108800,5
220108800,4
220108900,3
220109000,3
220109100,3
220109101,3
220109200,3
220109300,3
220109400,3
220109400,2
220109600,4
220109700,4
220109800,2
220109801,2
220109900,3
220110100,6
220110200,3
220110300,3
220110400,2
220110401,2
220110500,3
220110600,2
220110601,2
220110700,3
220110800,4
220111000,3
220111100,2
220111100,3
220111101,3
220111200,2
220111200,3
220111201,3
220111300,3
220111301,3
220111400,4
220111500,4
220111600,6
220111602,6
220111700,3
220111800,3
220111900,2
220111900,3
220112100,2
220112100,1
220112300,3
220112301,3
220112302,3
220112400,3
220112500,3
220112600,3
220112800,3
220112800,2
220112900,2
220112900,3
220113000,3
220113100,3
220113100,2
220113300,3
220113400,4
220113500,6
220113501,6
220113502,6
220113503,6
220113504,6
220113600,3
220113800,3
220113900,2
220113901,2
220114000,3
220114100,3
220114200,3
220114300,5
220114300,4
220114400,4
220114500,6
220114600,2
220114700,4
220115100,3
220115200,4
220115300,3
220115300,2
220115400,3
220115400,2
220115500,3
220115700,6
220115701,6
220115800,5
220115800,4
220115900,3
220116000,3
220116100,2
220116100,3
220116101,3
220116200,3
220116400,2
220116400,3
220116600,2
220116600,3
220116700,4
220116800,3
220116900,6
220116901,6
220117000,3
220117200,2
220117200,3
220117300,2
220117400,3
220117400,2
220117500,2
220117500,3
220117600,2
220117600,3
220117700,3
220117700,2
220117800,3
220117900,4
220117900,5
220118100,3
220118200,2
220118200,3
220118300,3
220118400,3
220118401,3
220118500,2
220118500,3
220118600,3
220118700,4
220118800,3
220118900,3
220118900,2
220119000,4
220119100,3
220119300,3
220119400,3
220119500,3
220119600,2
220119602,2
220119700,2
220119800,3
220119801,3
220119900,3
220120000,3
220120100,4
220120200,2
220120200,3
220120400,3
220120500,2
220120600,3
220120601,3
220120700,3
220120700,2
220120900,3
220121000,2
220121000,3
220121100,4
220121200,3
220121200,2
220121500,3
220121500,2
220121600,3
220121601,3
220121602,3
220121700,3
220121800,2
220121800,3
220121801,3
220121900,2
220121900,3
220121901,3
220122000,3
220122100,4
220122200,4
220122300,3
220122600,3
220122601,3
220122602,3
220122800,3
220122900,2
220122900,3
220123000,2
220123000,3
220123001,3
220123001,2
220123100,2
220123100,3
220123400,3
220123500,4
220123600,4
220123600,5
220123700,6
220123800,4
220123900,3
220123901,3
220124100,2
220124100,3
220124101,3
220124102,3
220124300,2
220124300,3
220124400,3
220124400,2
220124500,3
220124600,2
220124600,3
